frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,fixed_band_eq,equalized_raw,equalized_smoothed,target
4441.56,3.21,10.63,3.21,10.63,-10.64,-10.43,-10.71,-7.42,-7.42,-7.42
4485.98,3.28,10.70,3.29,10.70,-10.71,-10.47,-10.69,-7.42,-7.42,-7.42
4530.84,3.35,10.77,3.35,10.77,-10.78,-10.51,-10.68,-7.42,-7.42,-7.42
4576.15,3.42,10.84,3.42,10.84,-10.84,-10.56,-10.66,-7.42,-7.42,-7.42
4621.91,3.48,10.90,3.49,10.91,-10.90,-10.60,-10.64,-7.42,-7.42,-7.42
4668.13,3.54,10.96,3.54,10.96,-10.96,-10.64,-10.63,-7.41,-7.41,-7.42
4714.81,3.59,11.01,3.59,11.01,-11.00,-10.69,-10.61,-7.40,-7.41,-7.42
4761.96,3.62,11.04,3.63,11.04,-11.03,-10.73,-10.60,-7.41,-7.41,-7.42
4809.58,3.64,11.06,3.65,11.07,-11.06,-10.78,-10.59,-7.41,-7.41,-7.42
4857.67,3.66,11.08,3.66,11.08,-11.08,-10.82,-10.59,-7.41,-7.42,-7.42
4906.25,3.66,11.08,3.67,11.08,-11.09,-10.87,-10.59,-7.42,-7.42,-7.42
4955.31,3.66,11.08,3.67,11.09,-11.09,-10.92,-10.59,-7.43,-7.42,-7.42
5004.87,3.66,11.08,3.66,11.08,-11.09,-10.97,-10.60,-7.43,-7.43,-7.42
5054.91,3.66,11.08,3.66,11.08,-11.09,-11.02,-10.62,-7.42,-7.42,-7.42
5105.46,3.66,11.08,3.66,11.08,-11.08,-11.07,-10.64,-7.42,-7.42,-7.42
5156.52,3.66,11.08,3.66,11.08,-11.08,-11.12,-10.66,-7.42,-7.42,-7.42
5208.08,3.66,11.08,3.66,11.08,-11.08,-11.17,-10.69,-7.41,-7.41,-7.42
5260.16,3.66,11.08,3.66,11.08,-11.08,-11.23,-10.73,-7.41,-7.41,-7.42
5312.77,3.66,11.08,3.66,11.08,-11.08,-11.28,-10.78,-7.42,-7.42,-7.42
5365.89,3.66,11.08,3.66,11.08,-11.09,-11.34,-10.83,-7.42,-7.43,-7.42
5419.55,3.66,11.08,3.67,11.09,-11.10,-11.39,-10.90,-7.44,-7.43,-7.42
5473.75,3.68,11.10,3.69,11.11,-11.12,-11.45,-10.97,-7.44,-7.43,-7.42
5528.49,3.72,11.14,3.72,11.14,-11.15,-11.51,-11.04,-7.42,-7.42,-7.42
5583.77,3.76,11.18,3.76,11.18,-11.18,-11.57,-11.13,-7.42,-7.42,-7.42
5639.61,3.80,11.22,3.81,11.23,-11.22,-11.63,-11.22,-7.42,-7.41,-7.42
5696.00,3.85,11.27,3.86,11.27,-11.27,-11.70,-11.33,-7.42,-7.42,-7.42
5752.96,3.90,11.32,3.91,11.33,-11.32,-11.76,-11.44,-7.42,-7.41,-7.42
5810.49,3.96,11.38,3.97,11.39,-11.39,-11.82,-11.56,-7.42,-7.41,-7.42
5868.60,4.03,11.45,4.03,11.45,-11.45,-11.89,-11.69,-7.42,-7.42,-7.42
5927.28,4.09,11.51,4.10,11.52,-11.53,-11.96,-11.83,-7.44,-7.42,-7.42
5986.56,4.16,11.58,4.19,11.60,-11.61,-12.03,-11.98,-7.45,-7.43,-7.42
6046.42,4.26,11.68,4.27,11.69,-11.70,-12.10,-12.14,-7.44,-7.43,-7.42
6106.89,4.35,11.77,4.37,11.79,-11.80,-12.17,-12.31,-7.45,-7.43,-7.42
6167.96,4.44,11.86,4.49,11.91,-11.90,-12.25,-12.49,-7.46,-7.42,-7.42
6229.64,4.57,11.99,4.60,12.02,-12.00,-12.32,-12.68,-7.43,-7.40,-7.42
6291.93,4.68,12.10,4.71,12.13,-12.11,-12.40,-12.89,-7.42,-7.40,-7.42
6354.85,4.75,12.17,4.81,12.23,-12.21,-12.48,-13.10,-7.45,-7.40,-7.42
6418.40,4.82,12.24,4.91,12.33,-12.31,-12.56,-13.33,-7.49,-7.40,-7.42
6482.58,4.92,12.34,5.01,12.42,-12.42,-12.64,-13.57,-7.50,-7.42,-7.42
6547.41,5.00,12.42,5.11,12.53,-12.54,-12.72,-13.82,-7.54,-7.43,-7.42
6612.88,5.06,12.48,5.22,12.64,-12.67,-12.81,-14.09,-7.60,-7.45,-7.42
6679.01,5.15,12.57,5.35,12.76,-12.81,-12.90,-14.37,-7.65,-7.46,-7.42
6745.80,5.27,12.69,5.50,12.92,-12.95,-12.99,-14.66,-7.68,-7.45,-7.42
6813.26,5.45,12.87,5.69,13.11,-13.11,-13.08,-14.97,-7.65,-7.42,-7.42
6881.39,5.64,13.06,5.87,13.29,-13.27,-13.17,-15.29,-7.62,-7.40,-7.42
6950.21,5.82,13.24,6.04,13.46,-13.43,-13.27,-15.62,-7.60,-7.39,-7.42
7019.71,5.94,13.36,6.19,13.61,-13.58,-13.36,-15.96,-7.64,-7.40,-7.42
7089.91,6.06,13.48,6.32,13.74,-13.74,-13.46,-16.32,-7.67,-7.41,-7.42
7160.81,6.20,13.62,6.45,13.87,-13.88,-13.56,-16.69,-7.67,-7.42,-7.42
7232.41,6.33,13.75,6.58,14.00,-14.01,-13.67,-17.06,-7.67,-7.42,-7.42
7304.74,6.47,13.89,6.71,14.13,-14.13,-13.77,-17.44,-7.65,-7.42,-7.42
7377.79,6.60,14.02,6.82,14.24,-14.24,-13.88,-17.82,-7.64,-7.42,-7.42
7451.56,6.73,14.15,6.94,14.36,-14.35,-13.99,-18.19,-7.62,-7.42,-7.42
7526.08,6.86,14.28,7.04,14.46,-14.46,-14.10,-18.54,-7.60,-7.42,-7.42
7601.34,6.98,14.40,7.15,14.57,-14.57,-14.21,-18.87,-7.58,-7.42,-7.42
7677.35,7.08,14.50,7.25,14.67,-14.67,-14.32,-19.17,-7.59,-7.42,-7.42
7754.13,7.17,14.59,7.35,14.77,-14.77,-14.43,-19.42,-7.59,-7.42,-7.42
7831.67,7.27,14.69,7.44,14.86,-14.86,-14.55,-19.60,-7.59,-7.42,-7.42
7909.98,7.36,14.78,7.54,14.96,-14.96,-14.67,-19.72,-7.59,-7.42,-7.42
7989.08,7.40,14.82,7.63,15.05,-15.05,-14.78,-19.75,-7.64,-7.42,-7.42
8068.98,7.44,14.86,7.72,15.14,-15.14,-14.90,-19.70,-7.69,-7.42,-7.42
8149.67,7.48,14.90,7.81,15.22,-15.22,-15.02,-19.56,-7.74,-7.42,-7.42
8231.16,7.51,14.93,7.89,15.31,-15.31,-15.13,-19.34,-7.79,-7.42,-7.42
8313.47,7.55,14.97,7.97,15.39,-15.39,-15.25,-19.05,-7.84,-7.42,-7.42
8396.61,7.59,15.01,8.05,15.47,-15.48,-15.36,-18.70,-7.88,-7.42,-7.42
8480.57,7.62,15.04,8.14,15.55,-15.56,-15.48,-18.31,-7.93,-7.42,-7.42
8565.38,7.66,15.08,8.22,15.64,-15.64,-15.59,-17.88,-7.97,-7.42,-7.42
8651.03,7.69,15.11,8.30,15.72,-15.72,-15.69,-17.44,-8.02,-7.42,-7.42
8737.54,7.74,15.16,8.37,15.79,-15.79,-15.80,-16.98,-8.05,-7.42,-7.42
8824.92,7.79,15.21,8.45,15.87,-15.87,-15.89,-16.51,-8.08,-7.42,-7.42
8913.17,7.85,15.27,8.52,15.94,-15.94,-15.99,-16.05,-8.09,-7.42,-7.42
9002.30,7.90,15.32,8.60,16.01,-16.01,-16.07,-15.59,-8.11,-7.42,-7.42
9092.32,8.00,15.42,8.66,16.08,-16.08,-16.15,-15.14,-8.08,-7.42,-7.42
9183.25,8.10,15.52,8.72,16.14,-16.14,-16.21,-14.70,-8.04,-7.42,-7.42
9275.08,8.17,15.59,8.78,16.20,-16.20,-16.27,-14.27,-8.03,-7.42,-7.42
9367.83,8.24,15.66,8.83,16.25,-16.25,-16.32,-13.86,-8.01,-7.42,-7.42
9461.51,8.32,15.74,8.88,16.30,-16.31,-16.35,-13.45,-7.98,-7.43,-7.42
9556.12,8.39,15.81,8.91,16.33,-16.35,-16.37,-13.06,-7.96,-7.44,-7.42
9651.68,8.46,15.88,8.94,16.36,-16.39,-16.37,-12.68,-7.93,-7.44,-7.42
9748.20,8.52,15.94,8.97,16.39,-16.41,-16.36,-12.32,-7.88,-7.44,-7.42
9845.68,8.57,15.99,8.98,16.40,-16.40,-16.33,-11.97,-7.82,-7.42,-7.42
9944.14,8.63,16.05,8.98,16.40,-16.36,-16.29,-11.63,-7.73,-7.38,-7.42
10043.58,8.68,16.10,8.98,16.39,-16.30,-16.22,-11.30,-7.62,-7.33,-7.42
10144.02,8.72,16.14,8.82,16.24,-16.21,-16.14,-10.98,-7.48,-7.38,-7.42
10245.46,8.76,16.18,8.66,16.08,-16.08,-16.04,-10.68,-7.32,-7.42,-7.42
10347.91,8.79,16.21,8.49,15.91,-15.93,-15.92,-10.39,-7.14,-7.44,-7.42
10451.39,8.81,16.23,8.31,15.73,-15.76,-15.79,-10.11,-6.94,-7.45,-7.42
10555.91,8.81,16.23,8.12,15.54,-15.56,-15.63,-9.84,-6.75,-7.44,-7.42
10661.46,8.77,16.19,7.93,15.35,-15.36,-15.47,-9.58,-6.58,-7.43,-7.42
10768.08,8.72,16.14,7.72,15.14,-15.14,-15.28,-9.33,-6.41,-7.42,-7.42
10875.76,8.66,16.08,7.51,14.92,-14.92,-15.08,-9.09,-6.26,-7.42,-7.42
10984.52,8.54,15.96,7.28,14.70,-14.70,-14.87,-8.86,-6.15,-7.42,-7.42
11094.36,8.40,15.82,7.05,14.47,-14.46,-14.65,-8.64,-6.06,-7.41,-7.42
11205.31,8.24,15.66,6.81,14.22,-14.22,-14.41,-8.43,-5.98,-7.41,-7.42
11317.36,8.07,15.49,6.55,13.97,-13.97,-14.17,-8.23,-5.90,-7.42,-7.42
11430.53,7.90,15.32,6.29,13.71,-13.72,-13.91,-8.03,-5.81,-7.42,-7.42
11544.84,7.74,15.16,6.03,13.44,-13.46,-13.65,-7.85,-5.72,-7.44,-7.42
11660.29,7.56,14.98,5.75,13.17,-13.20,-13.38,-7.68,-5.64,-7.46,-7.42
11776.89,7.38,14.80,5.46,12.88,-12.94,-13.11,-7.52,-5.56,-7.48,-7.42
11894.66,7.21,14.63,5.16,12.58,-12.68,-12.84,-7.36,-5.47,-7.52,-7.42
12013.60,7.03,14.45,4.86,12.28,-12.42,-12.55,-7.22,-5.39,-7.57,-7.42
12133.74,6.85,14.27,4.54,11.96,-12.16,-12.27,-7.08,-5.31,-7.62,-7.42
12255.08,6.65,14.07,4.22,11.64,-11.91,-11.99,-6.96,-5.25,-7.68,-7.42
12377.63,6.45,13.87,3.89,11.31,-11.65,-11.70,-6.84,-5.19,-7.76,-7.42
12501.41,6.23,13.65,3.55,10.97,-11.39,-11.41,-6.74,-5.16,-7.84,-7.42
12626.42,5.99,13.41,3.20,10.62,-11.13,-11.12,-6.65,-5.14,-7.93,-7.42
12752.68,5.73,13.15,2.84,10.26,-10.87,-10.84,-6.57,-5.14,-8.03,-7.42
12880.21,5.46,12.88,2.47,9.89,-10.61,-10.55,-6.50,-5.15,-8.14,-7.42
13009.01,5.17,12.59,2.09,9.51,-10.36,-10.26,-6.44,-5.18,-8.26,-7.42
13139.10,4.87,12.29,1.71,9.13,-10.10,-9.98,-6.40,-5.22,-8.39,-7.42
13270.49,4.56,11.98,1.31,8.73,-9.84,-9.69,-6.37,-5.27,-8.53,-7.42
13403.20,4.19,11.61,0.91,8.33,-9.58,-9.41,-6.35,-5.39,-8.67,-7.42
13537.23,3.77,11.19,0.50,7.92,-9.32,-9.13,-6.35,-5.55,-8.83,-7.42
13672.60,3.33,10.75,0.07,7.49,-9.06,-8.85,-6.37,-5.73,-8.99,-7.42
13809.33,2.83,10.25,-0.36,7.06,-8.81,-8.57,-6.40,-5.97,-9.16,-7.42
13947.42,2.32,9.74,-0.80,6.62,-8.55,-8.30,-6.45,-6.22,-9.34,-7.42
14086.90,1.79,9.21,-1.25,6.17,-8.29,-8.02,-6.52,-6.49,-9.53,-7.42
14227.77,1.35,8.77,-1.70,5.72,-8.03,-7.75,-6.61,-6.68,-9.73,-7.42
14370.04,0.79,8.21,-2.17,5.25,-7.77,-7.48,-6.72,-6.98,-9.94,-7.42
14513.74,0.26,7.68,-2.65,4.77,-7.51,-7.22,-6.85,-7.25,-10.16,-7.42
14658.88,-0.24,7.18,-3.13,4.29,-7.26,-6.96,-7.00,-7.49,-10.39,-7.42
14805.47,-0.79,6.63,-3.62,3.79,-7.00,-6.70,-7.17,-7.78,-10.62,-7.42
14953.52,-1.31,6.11,-4.13,3.29,-6.74,-6.44,-7.35,-8.04,-10.87,-7.42
15103.06,-1.80,5.62,-4.64,2.78,-6.48,-6.18,-7.54,-8.28,-11.12,-7.42
15254.09,-2.38,5.04,-5.16,2.26,-6.22,-5.93,-7.72,-8.60,-11.38,-7.42
15406.63,-3.02,4.40,-5.69,1.73,-5.96,-5.68,-7.90,-8.98,-11.65,-7.42
15560.70,-3.62,3.80,-6.23,1.19,-5.71,-5.44,-8.04,-9.32,-11.93,-7.42
15716.30,-4.22,3.20,-6.78,0.64,-5.45,-5.19,-8.13,-9.66,-12.22,-7.42
15873.47,-4.91,2.51,-7.33,0.09,-5.19,-4.95,-8.15,-10.09,-12.52,-7.42
16032.20,-5.59,1.83,-7.90,-0.48,-4.93,-4.71,-8.08,-10.52,-12.83,-7.42
16192.52,-6.32,1.10,-8.47,-1.05,-4.67,-4.48,-7.92,-10.99,-13.15,-7.42
16354.45,-7.10,0.32,-9.06,-1.64,-4.41,-4.25,-7.65,-11.51,-13.47,-7.42
16517.99,-7.89,-0.47,-9.65,-2.23,-4.15,-4.02,-7.29,-12.04,-13.81,-7.42
16683.17,-8.83,-1.41,-10.25,-2.83,-3.90,-3.80,-6.86,-12.72,-14.15,-7.42
16850.01,-9.83,-2.41,-10.86,-3.44,-3.64,-3.58,-6.37,-13.46,-14.50,-7.42
17018.51,-10.94,-3.52,-11.48,-4.06,-3.38,-3.37,-5.86,-14.31,-14.86,-7.42
17188.69,-12.07,-4.65,-12.11,-4.69,-3.12,-3.15,-5.34,-15.19,-15.23,-7.42
17360.58,-13.19,-5.77,-12.75,-5.33,-2.86,-2.95,-4.83,-16.05,-15.61,-7.42
17534.18,-14.31,-6.89,-13.40,-5.98,-2.60,-2.74,-4.33,-16.91,-16.00,-7.42
17709.53,-15.43,-8.01,-14.05,-6.63,-2.35,-2.54,-3.86,-17.77,-16.40,-7.42
17886.62,-16.55,-9.13,-14.72,-7.30,-2.09,-2.35,-3.43,-18.63,-16.80,-7.42
18065.49,-17.67,-10.25,-15.39,-7.97,-1.83,-2.16,-3.03,-19.49,-17.22,-7.42
18246.14,-18.79,-11.37,-16.07,-8.65,-1.57,-1.98,-2.66,-20.36,-17.64,-7.42
18428.60,-19.91,-12.49,-16.76,-9.34,-1.31,-1.80,-2.32,-21.22,-18.08,-7.42
18612.89,-21.03,-13.61,-17.46,-10.05,-1.05,-1.63,-2.02,-22.08,-18.52,-7.42
18799.02,-22.16,-14.74,-18.17,-10.76,-0.80,-1.46,-1.75,-22.95,-18.97,-7.42
18987.01,-23.28,-15.86,-18.89,-11.47,-0.54,-1.30,-1.50,-23.81,-19.43,-7.42
19176.88,-24.40,-16.98,-19.62,-12.20,-0.28,-1.15,-1.28,-24.67,-19.90,-7.42
19368.65,-25.52,-18.10,-20.36,-12.94,-0.02,-1.01,-1.08,-25.54,-20.38,-7.42
19562.33,-26.64,-19.22,-21.10,-13.68,0.24,-0.87,-0.91,-26.40,-20.86,-7.42
19757.96,-27.76,-20.34,-21.86,-14.44,0.50,-0.74,-0.75,-27.26,-21.36,-7.42
19955.54,-28.88,-21.46,-22.62,-15.20,0.75,-0.62,-0.61,-28.12,-21.87,-7.42
