frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,fixed_band_eq,equalized_raw,equalized_smoothed,target
5419.55,3.23,-4.73,3.24,-4.73,3.78,3.48,1.67,7.01,7.02,7.97
5473.75,3.55,-4.35,3.54,-4.35,3.52,3.26,1.61,7.06,7.06,7.90
5528.49,3.83,-3.99,3.81,-4.00,3.26,3.05,1.55,7.09,7.08,7.82
5583.77,4.05,-3.69,4.06,-3.69,3.00,2.85,1.50,7.05,7.06,7.74
5639.61,4.26,-3.41,4.27,-3.41,2.74,2.65,1.44,7.01,7.01,7.68
5696.00,4.46,-3.15,4.45,-3.16,2.49,2.47,1.39,6.94,6.94,7.61
5752.96,4.63,-2.92,4.63,-2.92,2.23,2.30,1.33,6.85,6.85,7.55
5810.49,4.80,-2.69,4.80,-2.69,1.97,2.14,1.28,6.77,6.77,7.49
5868.60,4.97,-2.45,4.98,-2.45,1.71,1.98,1.23,6.68,6.69,7.43
5927.28,5.18,-2.18,5.16,-2.21,1.45,1.83,1.18,6.63,6.61,7.37
5986.56,5.39,-1.91,5.36,-1.93,1.19,1.69,1.14,6.58,6.56,7.30
6046.42,5.60,-1.62,5.59,-1.63,0.93,1.56,1.09,6.53,6.52,7.22
6106.89,5.90,-1.23,5.85,-1.29,0.66,1.43,1.05,6.56,6.51,7.13
6167.96,6.22,-0.82,6.13,-0.91,0.39,1.31,1.01,6.60,6.52,7.04
6229.64,6.58,-0.37,6.46,-0.50,0.11,1.19,0.96,6.69,6.57,6.95
6291.93,6.94,0.09,6.78,-0.08,-0.15,1.08,0.92,6.79,6.63,6.86
6354.85,7.38,0.60,7.08,0.30,-0.40,0.98,0.89,6.98,6.68,6.78
6418.40,7.73,1.04,7.33,0.62,-0.61,0.88,0.85,7.12,6.72,6.70
6482.58,7.99,1.36,7.48,0.84,-0.77,0.78,0.81,7.22,6.71,6.63
6547.41,8.24,1.70,7.51,0.95,-0.87,0.68,0.78,7.37,6.64,6.55
6612.88,8.36,1.89,7.45,0.97,-0.89,0.59,0.74,7.46,6.56,6.47
6679.01,8.42,2.04,7.32,0.92,-0.84,0.51,0.71,7.58,6.48,6.39
6745.80,8.48,2.18,7.08,0.77,-0.71,0.42,0.67,7.78,6.37,6.31
6813.26,8.43,2.21,6.78,0.56,-0.51,0.34,0.64,7.92,6.27,6.22
6881.39,8.22,2.10,6.41,0.29,-0.26,0.26,0.61,7.96,6.15,6.12
6950.21,8.00,1.98,6.00,-0.02,0.01,0.18,0.58,8.01,6.02,6.03
7019.71,7.62,1.68,5.60,-0.33,0.28,0.10,0.55,7.89,5.88,5.94
7089.91,7.18,1.33,5.23,-0.59,0.52,0.03,0.52,7.69,5.75,5.85
7160.81,6.73,0.99,4.92,-0.80,0.71,-0.05,0.49,7.45,5.63,5.75
7232.41,6.28,0.64,4.67,-0.93,0.86,-0.12,0.46,7.13,5.53,5.64
7304.74,5.82,0.29,4.49,-0.99,0.94,-0.19,0.43,6.76,5.43,5.53
7377.79,5.48,0.07,4.38,-0.99,0.96,-0.26,0.40,6.44,5.34,5.42
7451.56,5.18,-0.12,4.32,-0.93,0.93,-0.33,0.37,6.11,5.25,5.31
7526.08,5.08,-0.12,4.29,-0.84,0.85,-0.40,0.34,5.93,5.15,5.20
7601.34,4.98,-0.12,4.29,-0.73,0.75,-0.47,0.31,5.72,5.03,5.10
7677.35,4.87,-0.12,4.30,-0.60,0.62,-0.54,0.28,5.49,4.92,5.00
7754.13,4.95,0.06,4.30,-0.47,0.49,-0.61,0.25,5.44,4.79,4.90
7831.67,5.08,0.29,4.31,-0.34,0.36,-0.68,0.22,5.44,4.67,4.80
7909.98,5.21,0.51,4.32,-0.21,0.23,-0.75,0.18,5.44,4.54,4.70
7989.08,5.43,0.84,4.31,-0.09,0.11,-0.82,0.15,5.54,4.42,4.60
8068.98,5.79,1.30,4.30,0.02,-0.01,-0.89,0.12,5.78,4.29,4.49
8149.67,6.14,1.76,4.28,0.13,-0.12,-0.97,0.08,6.02,4.16,4.38
8231.16,6.49,2.23,4.25,0.23,-0.23,-1.04,0.05,6.26,4.02,4.26
8313.47,6.69,2.55,4.22,0.32,-0.34,-1.11,0.01,6.35,3.88,4.15
8396.61,6.56,2.52,4.20,0.42,-0.46,-1.18,-0.03,6.10,3.74,4.04
8480.57,6.43,2.50,4.19,0.54,-0.57,-1.25,-0.06,5.86,3.62,3.93
8565.38,5.73,1.93,4.19,0.67,-0.68,-1.33,-0.10,5.05,3.51,3.80
8651.03,4.50,0.83,4.19,0.80,-0.79,-1.40,-0.14,3.70,3.40,3.67
8737.54,3.14,-0.40,4.18,0.91,-0.89,-1.48,-0.18,2.24,3.29,3.54
8824.92,1.35,-2.06,4.16,1.01,-0.98,-1.55,-0.23,0.37,3.18,3.41
8913.17,-0.19,-3.46,4.10,1.08,-1.05,-1.63,-0.27,-1.24,3.05,3.28
9002.30,-1.62,-4.77,4.02,1.12,-1.11,-1.71,-0.31,-2.73,2.91,3.16
9092.32,-2.72,-5.73,3.92,1.14,-1.14,-1.78,-0.36,-3.86,2.78,3.01
9183.25,-3.53,-6.38,3.81,1.15,-1.16,-1.86,-0.40,-4.68,2.65,2.86
9275.08,-4.00,-6.71,3.69,1.15,-1.16,-1.94,-0.45,-5.16,2.53,2.71
9367.83,-4.36,-6.93,3.57,1.14,-1.15,-2.02,-0.50,-5.51,2.42,2.57
9461.51,-4.59,-7.01,3.43,1.13,-1.12,-2.10,-0.55,-5.71,2.32,2.42
9556.12,-4.53,-6.79,3.30,1.10,-1.08,-2.19,-0.60,-5.61,2.22,2.26
9651.68,-4.26,-6.34,3.16,1.07,-1.03,-2.27,-0.65,-5.30,2.12,2.08
9748.20,-3.82,-5.72,3.01,1.03,-1.00,-2.35,-0.70,-4.81,2.01,1.91
9845.68,-2.62,-4.34,2.85,0.98,-0.97,-2.43,-0.75,-3.59,1.88,1.73
9944.14,-1.03,-2.59,2.69,0.92,-0.96,-2.52,-0.81,-1.99,1.74,1.56
10043.58,0.63,-0.76,2.53,0.86,-0.97,-2.60,-0.86,-0.34,1.57,1.39
10144.02,2.28,1.06,2.45,0.95,-0.99,-2.68,-0.92,1.28,1.46,1.22
10245.46,3.79,2.74,2.37,1.04,-1.04,-2.77,-0.98,2.75,1.33,1.05
10347.91,4.68,3.80,2.29,1.13,-1.11,-2.85,-1.04,3.57,1.18,0.88
10451.39,5.16,4.45,2.20,1.22,-1.19,-2.93,-1.10,3.96,1.01,0.71
10555.91,5.25,4.71,2.12,1.32,-1.29,-3.02,-1.17,3.95,0.82,0.54
10661.46,5.02,4.66,2.03,1.41,-1.40,-3.10,-1.23,3.62,0.63,0.36
10768.08,4.41,4.25,1.95,1.51,-1.51,-3.18,-1.30,2.90,0.44,0.16
10875.76,3.61,3.64,1.86,1.61,-1.61,-3.27,-1.37,2.00,0.25,-0.03
10984.52,2.97,3.20,1.77,1.70,-1.70,-3.35,-1.45,1.26,0.06,-0.23
11094.36,2.64,3.08,1.68,1.80,-1.80,-3.43,-1.53,0.84,-0.13,-0.43
11205.31,2.38,3.00,1.58,1.91,-1.91,-3.51,-1.61,0.47,-0.32,-0.62
11317.36,2.62,3.47,1.49,2.01,-2.01,-3.59,-1.69,0.62,-0.52,-0.84
11430.53,2.87,3.94,1.39,2.11,-2.11,-3.67,-1.78,0.76,-0.72,-1.06
11544.84,3.64,4.91,1.30,2.22,-2.22,-3.75,-1.87,1.42,-0.92,-1.27
11660.29,4.59,6.08,1.20,2.32,-2.32,-3.83,-1.97,2.26,-1.12,-1.49
11776.89,5.20,6.92,1.10,2.43,-2.43,-3.90,-2.07,2.77,-1.33,-1.71
11894.66,5.67,7.57,1.00,2.54,-2.54,-3.98,-2.18,3.13,-1.53,-1.90
12013.60,5.72,7.82,0.90,2.65,-2.65,-4.05,-2.29,3.07,-1.74,-2.10
12133.74,5.26,7.55,0.80,2.76,-2.76,-4.12,-2.41,2.50,-1.96,-2.29
12255.08,4.08,6.56,0.70,2.87,-2.87,-4.19,-2.53,1.21,-2.17,-2.48
12377.63,2.65,5.32,0.59,2.98,-2.98,-4.26,-2.67,-0.33,-2.39,-2.67
12501.41,1.35,4.22,0.49,3.09,-3.09,-4.33,-2.80,-1.74,-2.61,-2.86
12626.42,-0.00,3.05,0.38,3.21,-3.21,-4.39,-2.96,-3.21,-2.83,-3.05
12752.68,-0.89,2.35,0.27,3.33,-3.33,-4.46,-3.11,-4.22,-3.05,-3.24
12880.21,-1.46,1.97,0.16,3.44,-3.44,-4.52,-3.28,-4.91,-3.28,-3.43
13009.01,-1.86,1.76,0.05,3.56,-3.56,-4.58,-3.46,-5.42,-3.51,-3.62
13139.10,-2.05,1.76,-0.06,3.68,-3.68,-4.63,-3.66,-5.73,-3.74,-3.81
13270.49,-2.18,1.81,-0.17,3.80,-3.80,-4.69,-3.86,-5.99,-3.97,-3.99
13403.20,-2.05,2.10,-0.29,3.92,-3.92,-4.74,-4.09,-5.97,-4.21,-4.14
13537.23,-1.91,2.39,-0.40,4.05,-4.05,-4.79,-4.33,-5.96,-4.45,-4.30
13672.60,-1.70,2.76,-0.52,4.17,-4.17,-4.84,-4.59,-5.88,-4.69,-4.46
13809.33,-1.26,3.37,-0.64,4.30,-4.30,-4.89,-4.86,-5.56,-4.93,-4.62
13947.42,-0.81,3.98,-0.75,4.42,-4.42,-4.93,-5.16,-5.23,-5.18,-4.78
14086.90,-0.35,4.59,-0.87,4.55,-4.55,-4.98,-5.48,-4.90,-5.43,-4.93
14227.77,-0.23,4.83,-1.00,4.68,-4.68,-5.02,-5.83,-4.91,-5.68,-5.06
14370.04,-0.16,5.04,-1.12,4.81,-4.81,-5.06,-6.20,-4.97,-5.93,-5.20
14513.74,-0.52,4.82,-1.24,4.94,-4.94,-5.09,-6.60,-5.46,-6.18,-5.34
14658.88,-1.27,4.21,-1.37,5.07,-5.07,-5.13,-7.02,-6.34,-6.44,-5.47
14805.47,-2.17,3.45,-1.49,5.21,-5.21,-5.16,-7.48,-7.38,-6.70,-5.61
14953.52,-3.09,2.66,-1.62,5.34,-5.34,-5.19,-7.95,-8.44,-6.96,-5.75
15103.06,-3.75,2.18,-1.75,5.48,-5.48,-5.22,-8.44,-9.23,-7.23,-5.92
15254.09,-4.10,2.00,-1.88,5.62,-5.62,-5.25,-8.93,-9.72,-7.50,-6.10
15406.63,-4.17,2.11,-2.01,5.75,-5.75,-5.27,-9.40,-9.93,-7.76,-6.28
15560.70,-4.25,2.23,-2.14,5.89,-5.89,-5.30,-9.83,-10.14,-8.04,-6.47
15716.30,-3.95,2.70,-2.27,6.04,-6.04,-5.32,-10.16,-9.99,-8.31,-6.65
15873.47,-3.65,3.19,-2.41,6.18,-6.18,-5.34,-10.39,-9.82,-8.59,-6.83
16032.20,-3.30,3.74,-2.55,6.32,-6.32,-5.36,-10.41,-9.62,-8.87,-7.04
16192.52,-2.95,4.38,-2.68,6.46,-6.46,-5.38,-10.31,-9.41,-9.15,-7.33
16354.45,-2.91,4.71,-2.82,6.61,-6.61,-5.40,-9.97,-9.52,-9.43,-7.62
16517.99,-2.96,4.95,-2.96,6.76,-6.76,-5.41,-9.53,-9.72,-9.72,-7.91
16683.17,-4.86,3.34,-3.10,6.90,-6.90,-5.43,-8.93,-11.77,-10.00,-8.20
16850.01,-6.83,1.66,-3.24,7.05,-7.05,-5.44,-8.30,-13.88,-10.29,-8.49
17018.51,-8.14,0.66,-3.39,7.20,-7.20,-5.45,-7.61,-15.34,-10.59,-8.80
17188.69,-8.91,0.37,-3.53,7.35,-7.35,-5.46,-6.93,-16.27,-10.88,-9.28
17360.58,-9.19,0.57,-3.67,7.51,-7.51,-5.47,-6.26,-16.69,-11.18,-9.75
17534.18,-8.43,1.80,-3.82,7.66,-7.66,-5.48,-5.62,-16.09,-11.48,-10.23
17709.53,-5.95,4.75,-3.97,7.81,-7.81,-5.49,-5.02,-13.77,-11.78,-10.70
17886.62,-4.32,6.86,-4.12,7.97,-7.97,-5.50,-4.46,-12.29,-12.09,-11.18
18065.49,-3.31,8.44,-4.27,8.13,-8.13,-5.50,-3.95,-11.44,-12.40,-11.75
18246.14,-2.72,9.77,-4.42,8.28,-8.28,-5.51,-3.47,-11.01,-12.70,-12.49
18428.60,-2.59,10.64,-4.57,8.44,-8.44,-5.51,-3.04,-11.04,-13.02,-13.23
18612.89,-2.46,11.52,-4.73,8.60,-8.60,-5.52,-2.64,-11.07,-13.33,-13.98
18799.02,-2.33,12.39,-4.88,8.77,-8.77,-5.52,-2.29,-11.10,-13.65,-14.72
18987.01,-2.20,13.27,-5.04,8.93,-8.93,-5.52,-1.97,-11.13,-13.97,-15.46
19176.88,-2.07,14.44,-5.20,9.09,-9.09,-5.53,-1.68,-11.16,-14.29,-16.50
19368.65,-1.93,15.64,-5.35,9.26,-9.26,-5.53,-1.42,-11.19,-14.61,-17.57
19562.33,-1.80,16.83,-5.51,9.42,-9.42,-5.53,-1.19,-11.23,-14.94,-18.63
19757.96,-1.67,18.03,-5.67,9.59,-9.59,-5.54,-0.96,-11.26,-15.27,-19.70
19955.54,-1.54,19.22,-5.84,9.76,-9.76,-5.54,-0.73,-11.30,-15.60,-20.76
