frequency,raw,error,smoothed,error_smoothed,equalization,parametric_eq,fixed_band_eq,equalized_raw,equalized_smoothed,target
6950.21,6.83,-0.10,7.05,0.12,-0.16,0.61,-0.70,6.67,6.90,6.93
7019.71,6.75,-0.18,7.08,0.15,-0.18,0.61,-0.75,6.57,6.90,6.93
7089.91,6.78,-0.15,7.15,0.22,-0.23,0.61,-0.80,6.56,6.92,6.93
7160.81,6.85,-0.08,7.23,0.30,-0.29,0.61,-0.85,6.56,6.94,6.93
7232.41,6.97,0.04,7.32,0.39,-0.37,0.61,-0.90,6.60,6.95,6.93
7304.74,7.11,0.18,7.41,0.48,-0.45,0.61,-0.94,6.67,6.96,6.93
7377.79,7.27,0.34,7.47,0.55,-0.52,0.61,-0.98,6.75,6.96,6.93
7451.56,7.39,0.46,7.53,0.60,-0.58,0.61,-1.02,6.81,6.95,6.93
7526.08,7.49,0.56,7.57,0.64,-0.63,0.62,-1.05,6.86,6.94,6.93
7601.34,7.58,0.65,7.60,0.67,-0.67,0.62,-1.08,6.92,6.93,6.93
7677.35,7.68,0.75,7.62,0.69,-0.69,0.62,-1.10,6.99,6.93,6.93
7754.13,7.75,0.82,7.63,0.70,-0.70,0.63,-1.12,7.05,6.93,6.93
7831.67,7.81,0.88,7.64,0.71,-0.71,0.63,-1.14,7.10,6.93,6.93
7909.98,7.89,0.96,7.65,0.72,-0.72,0.64,-1.15,7.17,6.92,6.93
7989.08,7.87,0.94,7.65,0.72,-0.73,0.64,-1.15,7.14,6.92,6.93
8068.98,7.77,0.84,7.66,0.73,-0.73,0.65,-1.15,7.04,6.92,6.93
8149.67,7.69,0.76,7.66,0.74,-0.74,0.66,-1.14,6.95,6.93,6.93
8231.16,7.69,0.76,7.67,0.74,-0.74,0.66,-1.13,6.95,6.93,6.93
8313.47,7.72,0.79,7.68,0.75,-0.75,0.67,-1.11,6.97,6.93,6.93
8396.61,7.78,0.85,7.69,0.76,-0.76,0.68,-1.09,7.02,6.93,6.93
8480.57,7.93,1.00,7.70,0.77,-0.76,0.69,-1.06,7.17,6.93,6.93
8565.38,8.18,1.25,7.70,0.77,-0.77,0.70,-1.03,7.41,6.93,6.93
8651.03,8.38,1.45,7.71,0.78,-0.78,0.71,-0.99,7.60,6.93,6.93
8737.54,8.54,1.61,7.72,0.79,-0.79,0.72,-0.95,7.75,6.93,6.93
8824.92,8.69,1.76,7.73,0.80,-0.80,0.73,-0.91,7.90,6.93,6.93
8913.17,8.85,1.92,7.74,0.81,-0.81,0.74,-0.86,8.05,6.93,6.93
9002.30,8.87,1.94,7.75,0.82,-0.82,0.76,-0.81,8.05,6.93,6.93
9092.32,8.87,1.94,7.77,0.84,-0.84,0.77,-0.75,8.04,6.93,6.93
9183.25,8.82,1.89,7.79,0.86,-0.86,0.79,-0.69,7.96,6.93,6.93
9275.08,8.75,1.82,7.81,0.88,-0.89,0.80,-0.63,7.87,6.93,6.93
9367.83,8.63,1.70,7.84,0.91,-0.92,0.82,-0.57,7.71,6.92,6.93
9461.51,8.49,1.56,7.88,0.95,-0.97,0.83,-0.51,7.52,6.91,6.93
9556.12,8.33,1.40,7.93,1.00,-1.03,0.85,-0.45,7.30,6.90,6.93
9651.68,8.16,1.23,8.00,1.07,-1.10,0.87,-0.38,7.07,6.90,6.93
9748.20,7.97,1.04,8.06,1.13,-1.15,0.89,-0.32,6.82,6.91,6.93
9845.68,7.81,0.88,8.13,1.20,-1.20,0.91,-0.25,6.61,6.93,6.93
9944.14,7.69,0.76,8.20,1.27,-1.23,0.93,-0.19,6.46,6.97,6.93
10043.58,7.56,0.63,8.26,1.33,-1.24,0.95,-0.12,6.32,7.02,6.93
10144.02,7.43,0.50,8.19,1.26,-1.23,0.97,-0.05,6.21,6.97,6.93
10245.46,7.39,0.46,8.12,1.19,-1.19,0.99,0.01,6.20,6.93,6.93
10347.91,7.39,0.46,8.04,1.11,-1.13,1.02,0.08,6.26,6.91,6.93
10451.39,7.44,0.51,7.96,1.03,-1.06,1.04,0.15,6.38,6.90,6.93
10555.91,7.51,0.58,7.88,0.95,-0.97,1.07,0.22,6.54,6.91,6.93
10661.46,7.60,0.67,7.79,0.86,-0.87,1.10,0.28,6.73,6.92,6.93
10768.08,7.69,0.76,7.70,0.77,-0.77,1.13,0.35,6.93,6.93,6.93
10875.76,7.53,0.60,7.60,0.67,-0.67,1.16,0.42,6.86,6.93,6.93
10984.52,7.35,0.42,7.50,0.57,-0.57,1.19,0.50,6.78,6.93,6.93
11094.36,7.06,0.13,7.39,0.46,-0.46,1.22,0.57,6.60,6.93,6.93
11205.31,6.73,-0.20,7.28,0.35,-0.35,1.25,0.64,6.38,6.93,6.93
11317.36,6.29,-0.64,7.17,0.24,-0.24,1.29,0.72,6.05,6.93,6.93
11430.53,5.88,-1.05,7.05,0.12,-0.12,1.32,0.79,5.76,6.93,6.93
11544.84,5.50,-1.43,6.93,0.00,-0.00,1.36,0.87,5.50,6.93,6.93
11660.29,5.22,-1.71,6.80,-0.12,0.12,1.40,0.96,5.35,6.93,6.93
11776.89,5.02,-1.91,6.67,-0.25,0.25,1.45,1.04,5.28,6.93,6.93
11894.66,4.92,-2.01,6.54,-0.39,0.39,1.49,1.13,5.31,6.93,6.93
12013.60,4.86,-2.07,6.40,-0.53,0.53,1.53,1.22,5.39,6.93,6.93
12133.74,4.90,-2.03,6.26,-0.67,0.67,1.58,1.31,5.57,6.93,6.93
12255.08,4.99,-1.94,6.11,-0.82,0.82,1.63,1.41,5.81,6.93,6.93
12377.63,5.07,-1.86,5.96,-0.97,0.97,1.68,1.51,6.04,6.93,6.93
12501.41,5.07,-1.86,5.81,-1.12,1.12,1.74,1.62,6.19,6.93,6.93
12626.42,5.07,-1.86,5.65,-1.28,1.28,1.80,1.74,6.35,6.93,6.93
12752.68,4.94,-1.99,5.49,-1.44,1.44,1.86,1.86,6.38,6.93,6.93
12880.21,4.84,-2.09,5.32,-1.61,1.61,1.92,1.99,6.45,6.93,6.93
13009.01,4.84,-2.09,5.15,-1.78,1.78,1.98,2.12,6.62,6.93,6.93
13139.10,4.84,-2.09,4.98,-1.95,1.95,2.05,2.27,6.80,6.93,6.93
13270.49,4.84,-2.09,4.80,-2.13,2.13,2.12,2.42,6.97,6.93,6.93
13403.20,4.84,-2.09,4.61,-2.32,2.32,2.20,2.59,7.16,6.93,6.93
13537.23,4.84,-2.09,4.43,-2.50,2.50,2.28,2.77,7.34,6.93,6.93
13672.60,4.84,-2.09,4.24,-2.69,2.69,2.36,2.96,7.54,6.93,6.93
13809.33,4.84,-2.09,4.04,-2.89,2.89,2.45,3.16,7.73,6.93,6.93
13947.42,4.84,-2.09,3.84,-3.09,3.09,2.55,3.38,7.93,6.93,6.93
14086.90,4.84,-2.09,3.64,-3.29,3.29,2.64,3.62,8.13,6.93,6.93
14227.77,4.79,-2.14,3.43,-3.50,3.50,2.75,3.87,8.29,6.93,6.93
14370.04,4.73,-2.20,3.22,-3.71,3.71,2.85,4.14,8.44,6.93,6.93
14513.74,4.67,-2.26,3.00,-3.93,3.93,2.97,4.43,8.60,6.93,6.93
14658.88,4.60,-2.33,2.78,-4.15,4.15,3.09,4.74,8.75,6.93,6.93
14805.47,4.47,-2.46,2.56,-4.37,4.37,3.22,5.06,8.85,6.93,6.93
14953.52,4.36,-2.57,2.33,-4.60,4.62,3.35,5.39,8.98,6.95,6.93
15103.06,4.36,-2.57,2.10,-4.83,4.87,3.49,5.73,9.23,6.97,6.93
15254.09,4.36,-2.57,1.86,-5.07,5.12,3.64,6.06,9.48,6.98,6.93
15406.63,4.36,-2.57,1.62,-5.31,5.34,3.80,6.37,9.71,6.97,6.93
15560.70,4.35,-2.58,1.38,-5.55,5.54,3.97,6.65,9.90,6.92,6.93
15716.30,4.32,-2.61,1.13,-5.80,5.71,4.15,6.87,10.04,6.84,6.93
15873.47,4.23,-2.70,0.88,-6.05,5.85,4.33,7.01,10.08,6.72,6.93
16032.20,4.07,-2.86,0.62,-6.31,5.95,4.53,7.05,10.02,6.57,6.93
16192.52,3.87,-3.06,0.36,-6.57,6.01,4.73,6.97,9.88,6.37,6.93
16354.45,3.65,-3.28,0.09,-6.84,6.04,4.95,6.78,9.69,6.14,6.93
16517.99,3.41,-3.52,-0.17,-7.10,6.05,5.17,6.49,9.46,5.87,6.93
16683.17,3.15,-3.78,-0.45,-7.38,6.03,5.41,6.11,9.19,5.59,6.93
16850.01,2.85,-4.08,-0.72,-7.65,6.01,5.64,5.67,8.87,5.29,6.93
17018.51,2.53,-4.40,-1.01,-7.94,6.00,5.89,5.20,8.53,4.99,6.93
17188.69,2.16,-4.77,-1.29,-8.22,6.00,6.13,4.72,8.16,4.71,6.93
17360.58,1.77,-5.16,-1.58,-8.51,6.00,6.37,4.24,7.77,4.42,6.93
17534.18,1.26,-5.67,-1.87,-8.80,6.00,6.59,3.79,7.26,4.13,6.93
17709.53,0.71,-6.22,-2.17,-9.10,6.00,6.79,3.36,6.71,3.83,6.93
17886.62,0.00,-6.93,-2.47,-9.40,6.00,6.97,2.96,6.00,3.53,6.93
18065.49,-0.86,-7.79,-2.78,-9.71,6.00,7.09,2.59,5.14,3.22,6.93
18246.14,-2.11,-9.04,-3.09,-10.02,6.00,7.16,2.26,3.89,2.91,6.93
18428.60,-3.44,-10.37,-3.40,-10.33,6.00,7.15,1.96,2.56,2.60,6.93
18612.89,-4.39,-11.32,-3.72,-10.65,6.00,7.07,1.69,1.61,2.28,6.93
18799.02,-6.61,-13.54,-4.04,-10.97,6.00,6.90,1.45,-0.61,1.96,6.93
18987.01,-8.33,-15.26,-4.37,-11.30,6.00,6.65,1.23,-2.33,1.63,6.93
19176.88,-10.32,-17.25,-4.70,-11.63,6.00,6.35,1.04,-4.32,1.30,6.93
19368.65,-11.33,-18.26,-5.03,-11.96,6.00,6.03,0.87,-5.33,0.97,6.93
19562.33,-12.78,-19.71,-5.37,-12.30,6.00,5.75,0.73,-6.78,0.63,6.93
19757.96,-14.22,-21.15,-5.71,-12.64,6.00,5.58,0.60,-8.22,0.29,6.93
19955.54,-15.66,-22.59,-6.06,-12.99,6.00,5.36,0.48,-9.66,-0.06,6.93
